1,0.8355555555555556,0.8620689655172413,0.9202453987730062,0.7450980392156863,0.6129032258064516
2,0.7777777777777778,0.8411764705882353,0.8614457831325302,0.5818181818181818,0.5423728813559322
3,0.7657657657657657,0.8011695906432749,0.8838709677419355,0.6470588235294118,0.4925373134328358
4,0.7772727272727272,0.8390804597701149,0.874251497005988,0.5434782608695652,0.4716981132075472
5,0.8138528138528138,0.8688524590163934,0.8932584269662921,0.6041666666666666,0.5471698113207547
6,0.7727272727272727,0.8305084745762712,0.8802395209580839,0.5348837209302325,0.4339622641509434
7,0.7757847533632287,0.8666666666666667,0.8362573099415205,0.5172413793103449,0.5769230769230769
8,0.8193832599118943,0.85,0.9161676646706587,0.7021276595744681,0.55
9,0.8157894736842105,0.8579545454545454,0.8988095238095238,0.6730769230769231,0.5833333333333334
10,0.7963800904977375,0.8816568047337278,0.8563218390804598,0.5192307692307693,0.574468085106383
11,0.7543859649122807,0.7865168539325843,0.8860759493670886,0.64,0.45714285714285713
12,0.7688888888888888,0.8070175438596491,0.8789808917197452,0.6481481481481481,0.5147058823529411
13,0.8114035087719298,0.8636363636363636,0.8888888888888888,0.6346153846153846,0.5789473684210527
14,0.8340807174887892,0.8863636363636364,0.9017341040462428,0.6382978723404256,0.6
15,0.8340807174887892,0.8360655737704918,0.95625,0.825,0.5238095238095238
16,0.8280542986425339,0.9017341040462428,0.8813559322033898,0.5625,0.6136363636363636
17,0.7828054298642534,0.8363636363636363,0.8679245283018868,0.625,0.5645161290322581
18,0.8,0.8238636363636364,0.9177215189873418,0.7045454545454546,0.5
19,0.7657657657657657,0.8353658536585366,0.845679012345679,0.5689655172413793,0.55
20,0.8409090909090909,0.875,0.9221556886227545,0.7045454545454546,0.5849056603773585
21,0.8144796380090498,0.8816568047337278,0.8764705882352941,0.5961538461538461,0.6078431372549019
22,0.8,0.8406593406593407,0.9053254437869822,0.627906976744186,0.48214285714285715
23,0.8061674008810573,0.8461538461538461,0.9058823529411765,0.6444444444444445,0.5087719298245614
24,0.815668202764977,0.834319526627219,0.9215686274509803,0.75,0.5625
25,0.8421052631578947,0.9022988505747126,0.8920454545454546,0.6481481481481481,0.6730769230769231
26,0.7608695652173914,0.8152173913043478,0.8771929824561403,0.5434782608695652,0.423728813559322
27,0.7665198237885462,0.8295454545454546,0.863905325443787,0.5490196078431373,0.4827586206896552
28,0.8258928571428571,0.8654970760233918,0.9024390243902439,0.6981132075471698,0.6166666666666667
29,0.7847533632286996,0.8351063829787234,0.9022988505747126,0.5142857142857142,0.3673469387755102
30,0.8101851851851852,0.8682634730538922,0.8841463414634146,0.6122448979591837,0.5769230769230769
AVG,0.7999101724172323,0.84899265952053,0.8899636479283735,0.6267864453217964,0.5391596951107697
